story_id	bytes	mb	ok	error
48302	14891386	14.20	True	-
48303	15942394	15.20	True	-
48304	14891349	14.20	True	-
48305	13370901	12.75	True	-
48306	19105252	18.22	True	-
48307	13370839	12.75	True	-
48308	13370938	12.75	True	-
48309	13370869	12.75	True	-
48310	9980128	9.52	True	-
48311	9506695	9.07	True	-
48312	9980154	9.52	True	-
48313	9506644	9.07	True	-
48314	9980136	9.52	True	-
48315	862321	0.82	True	-
48316	855568	0.82	True	-
48317	862193	0.82	True	-
48318	855534	0.82	True	-
48319	855541	0.82	True	-
48320	7014375	6.69	True	-
48321	4980471	4.75	True	-
48322	7014381	6.69	True	-
48323	7014360	6.69	True	-
48324	7014428	6.69	True	-
48325	8068331	7.69	True	-
48326	7953466	7.59	True	-
48327	7953495	7.59	True	-
48328	8068272	7.69	True	-
48329	7953529	7.59	True	-
48330	778121	0.74	True	-
48331	948880	0.90	True	-
48332	778136	0.74	True	-
48333	778141	0.74	True	-
48334	778156	0.74	True	-
48335	1650448	1.57	True	-
48336	1545112	1.47	True	-
48337	1545120	1.47	True	-
48338	1650471	1.57	True	-
48339	1650450	1.57	True	-
48340	2247459	2.14	True	-
48341	2355104	2.25	True	-
48342	2247639	2.14	True	-
48343	2247461	2.14	True	-
48344	2247445	2.14	True	-
48345	5647221	5.39	True	-
48346	2482196	2.37	True	-
48347	5647171	5.39	True	-
48348	5647152	5.39	True	-
48349	5647094	5.39	True	-
48350	5662206	5.40	True	-
48351	5339669	5.09	True	-
48352	5662203	5.40	True	-
48353	5339695	5.09	True	-
48354	5339544	5.09	True	-
48355	79691132	76.00	True	-
48356	49146023	46.87	True	-
48357	79691138	76.00	True	-
48358	79691172	76.00	True	-
48359	79691073	76.00	True	-
48360	11350577	10.82	True	-
48361	8995952	8.58	True	-
48362	8995978	8.58	True	-
48363	8996043	8.58	True	-
48364	11350519	10.82	True	-
48365	833179	0.79	True	-
48366	1074460	1.02	True	-
48367	833127	0.79	True	-
48368	1074341	1.02	True	-
48369	833181	0.79	True	-
48370	20459805	19.51	True	-
48371	19582319	18.68	True	-
48372	20459756	19.51	True	-
48373	19582307	18.68	True	-
48374	19582361	18.68	True	-
48375	1451201	1.38	True	-
48376	1609028	1.53	True	-
48377	1451216	1.38	True	-
48378	1609012	1.53	True	-
48379	1451204	1.38	True	-
48380	17619837	16.80	True	-
48381	21632891	20.63	True	-
48382	17619730	16.80	True	-
48383	17619779	16.80	True	-
48384	17619798	16.80	True	-
48385	26922186	25.67	True	-
48386	26562227	25.33	True	-
48387	26562140	25.33	True	-
48388	26922176	25.67	True	-
48389	26922087	25.67	True	-
48390	255788	0.24	True	-
48391	300678	0.29	True	-
48392	300668	0.29	True	-
48393	300654	0.29	True	-
48394	255855	0.24	True	-
48395	20399431	19.45	True	-
48396	20810642	19.85	True	-
48397	20810520	19.85	True	-
48398	20399413	19.45	True	-
48399	20399447	19.45	True	-
48400	2726266	2.60	True	-
48401	2693958	2.57	True	-
48402	2726443	2.60	True	-
48403	2726280	2.60	True	-
48404	2726305	2.60	True	-
48405	26272977	25.06	True	-
48406	21243223	20.26	True	-
48407	26272935	25.06	True	-
48408	26272889	25.06	True	-
48409	26272972	25.06	True	-
48410	8576281	8.18	True	-
48411	6843726	6.53	True	-
48412	8576223	8.18	True	-
48413	8576332	8.18	True	-
48414	8576263	8.18	True	-
48415	18575205	17.71	True	-
48416	16420373	15.66	True	-
48417	18575296	17.71	True	-
48418	18575240	17.71	True	-
48419	18575227	17.71	True	-
48420	7485756	7.14	True	-
48421	8433931	8.04	True	-
48422	7485790	7.14	True	-
48423	8433861	8.04	True	-
48424	7485724	7.14	True	-
48425	28329939	27.02	True	-
48426	28119840	26.82	True	-
48427	28119769	26.82	True	-
48428	28119774	26.82	True	-
48429	28329858	27.02	True	-
48430	16015976	15.27	True	-
48431	12759852	12.17	True	-
48432	16016020	15.27	True	-
48433	12759855	12.17	True	-
48434	12759870	12.17	True	-
48435	758197	0.72	True	-
48436	735110	0.70	True	-
48437	758165	0.72	True	-
48438	758121	0.72	True	-
48439	758112	0.72	True	-
48440	5904177	5.63	True	-
48441	4656188	4.44	True	-
48442	4656336	4.44	True	-
48443	5904171	5.63	True	-
48444	4656274	4.44	True	-
48445	10277215	9.80	True	-
48446	9034487	8.62	True	-
48447	10277210	9.80	True	-
48448	10277266	9.80	True	-
48449	10277151	9.80	True	-
48450	24190913	23.07	True	-
48451	23567867	22.48	True	-
48452	24190836	23.07	True	-
48453	24190809	23.07	True	-
48454	23567924	22.48	True	-
48455	28829253	27.49	True	-
48456	28579024	27.26	True	-
48457	28829200	27.49	True	-
48458	28579087	27.26	True	-
48459	28579003	27.26	True	-
48460	807671	0.77	True	-
48461	1130575	1.08	True	-
48462	807819	0.77	True	-
48463	1130622	1.08	True	-
48464	1130556	1.08	True	-
48465	815775	0.78	True	-
48466	763383	0.73	True	-
48467	815727	0.78	True	-
48468	763327	0.73	True	-
48469	763368	0.73	True	-
48470	508688	0.49	True	-
48471	550309	0.52	True	-
48472	508664	0.49	True	-
48473	550239	0.52	True	-
48474	508674	0.49	True	-
48475	1045780	1.00	True	-
48476	1010081	0.96	True	-
48477	1045797	1.00	True	-
48478	1010061	0.96	True	-
48479	1045837	1.00	True	-
48480	11889571	11.34	True	-
48481	29215708	27.86	True	-
48482	11889551	11.34	True	-
48483	11889594	11.34	True	-
48484	11889622	11.34	True	-
48485	582121	0.56	True	-
48486	635063	0.61	True	-
48487	582094	0.56	True	-
48488	582086	0.56	True	-
48489	582179	0.56	True	-
48490	13658194	13.03	True	-
48491	18589173	17.73	True	-
48492	18589303	17.73	True	-
48493	13658117	13.03	True	-
48494	18589167	17.73	True	-
48495	499936	0.48	True	-
48496	477921	0.46	True	-
48497	477884	0.46	True	-
48498	477912	0.46	True	-
48499	500032	0.48	True	-
48500	16908193	16.12	True	-
48501	16296900	15.54	True	-
48502	16908238	16.12	True	-
48503	16908202	16.12	True	-
48504	16908230	16.12	True	-
48505	4031953	3.85	True	-
48506	3639321	3.47	True	-
48507	4031873	3.85	True	-
48508	4031903	3.85	True	-
48509	4031940	3.85	True	-
48510	11699791	11.16	True	-
48511	11566930	11.03	True	-
48512	11566974	11.03	True	-
48513	11566978	11.03	True	-
48514	11699776	11.16	True	-
48515	2671680	2.55	True	-
48516	2683835	2.56	True	-
48517	2683733	2.56	True	-
48518	2683791	2.56	True	-
48519	2671741	2.55	True	-
48520	880085	0.84	True	-
48521	943858	0.90	True	-
48522	879938	0.84	True	-
48523	943899	0.90	True	-
48524	879970	0.84	True	-
48525	8968934	8.55	True	-
48526	8610070	8.21	True	-
48527	8609953	8.21	True	-
48528	8968871	8.55	True	-
48529	8609966	8.21	True	-
48530	7878039	7.51	True	-
48531	8876591	8.47	True	-
48532	7878038	7.51	True	-
48533	7878134	7.51	True	-
48534	7878049	7.51	True	-
48535	4561204	4.35	True	-
48536	4768640	4.55	True	-
48537	4561125	4.35	True	-
48538	4768757	4.55	True	-
48539	4768663	4.55	True	-
48540	1969667	1.88	True	-
48541	2033420	1.94	True	-
48542	2033386	1.94	True	-
48543	2033332	1.94	True	-
48544	1969598	1.88	True	-
48545	47732356	45.52	True	-
48546	48491738	46.25	True	-
48547	47732389	45.52	True	-
48548	47732406	45.52	True	-
48549	47732370	45.52	True	-
48550	2427471	2.32	True	-
48551	2349020	2.24	True	-
48552	2348979	2.24	True	-
48553	2349043	2.24	True	-
48554	2427386	2.31	True	-
48555	9925300	9.47	True	-
48556	10875098	10.37	True	-
48557	10874984	10.37	True	-
48558	9925324	9.47	True	-
48559	10874954	10.37	True	-
48560	12528551	11.95	True	-
48561	11524291	10.99	True	-
48562	11524253	10.99	True	-
48563	12528474	11.95	True	-
48564	11524202	10.99	True	-
48565	4822476	4.60	True	-
48566	3862043	3.68	True	-
48567	3862018	3.68	True	-
48568	4822562	4.60	True	-
48569	3862062	3.68	True	-
48570	8514898	8.12	True	-
48571	9571607	9.13	True	-
48572	8514817	8.12	True	-
48573	9571492	9.13	True	-
48574	9571501	9.13	True	-
48575	48487870	46.24	True	-
48576	50658611	48.31	True	-
48577	48487803	46.24	True	-
48578	48487902	46.24	True	-
48579	48487867	46.24	True	-
48580	39059423	37.25	True	-
48581	35873287	34.21	True	-
48582	39059382	37.25	True	-
48583	39059357	37.25	True	-
48584	35873380	34.21	True	-
48585	3247719	3.10	True	-
48586	3017318	2.88	True	-
48587	3247660	3.10	True	-
48588	3247652	3.10	True	-
48589	3247619	3.10	True	-
48590	3160930	3.01	True	-
48591	3511778	3.35	True	-
48592	3160850	3.01	True	-
48593	3160998	3.01	True	-
48594	3160871	3.01	True	-
48595	1953518	1.86	True	-
48596	2988009	2.85	True	-
48597	1953509	1.86	True	-
48598	1953521	1.86	True	-
48599	1953533	1.86	True	-
48600	778780	0.74	True	-
48601	990463	0.94	True	-
48602	778718	0.74	True	-
48603	990508	0.94	True	-
48604	990444	0.94	True	-
48605	1131895	1.08	True	-
48606	1046378	1.00	True	-
48607	1046323	1.00	True	-
48608	1131850	1.08	True	-
48609	1131863	1.08	True	-
48610	852651	0.81	True	-
48611	904758	0.86	True	-
48612	852685	0.81	True	-
48613	852662	0.81	True	-
48614	852628	0.81	True	-
48615	10705412	10.21	True	-
48616	10010813	9.55	True	-
48617	10705461	10.21	True	-
48618	10705445	10.21	True	-
48619	10705421	10.21	True	-
48620	2129075	2.03	True	-
48621	1670933	1.59	True	-
48622	2129084	2.03	True	-
48623	2129074	2.03	True	-
48624	2129094	2.03	True	-
48625	565149	0.54	True	-
48626	584764	0.56	True	-
48627	584693	0.56	True	-
48628	565102	0.54	True	-
48629	584752	0.56	True	-
48630	20514192	19.56	True	-
48631	19423263	18.52	True	-
48632	19423272	18.52	True	-
48633	20514220	19.56	True	-
48634	19423327	18.52	True	-
48635	7497780	7.15	True	-
48636	11341304	10.82	True	-
48637	11341114	10.82	True	-
48638	11341149	10.82	True	-
48639	7497795	7.15	True	-
48640	6480427	6.18	True	-
48641	6248248	5.96	True	-
48642	6480467	6.18	True	-
48643	6248196	5.96	True	-
48644	6480500	6.18	True	-
48645	1925061	1.84	True	-
48646	1949455	1.86	True	-
48647	1925039	1.84	True	-
48648	1925040	1.84	True	-
48649	1925007	1.84	True	-
48650	3924613	3.74	True	-
48651	3638166	3.47	True	-
48652	3638185	3.47	True	-
48653	3924661	3.74	True	-
48654	3638263	3.47	True	-
48655	10903147	10.40	True	-
48656	11218067	10.70	True	-
48657	10903082	10.40	True	-
48658	10903193	10.40	True	-
48659	10903113	10.40	True	-
48660	4386011	4.18	True	-
48661	5693092	5.43	True	-
48662	5693135	5.43	True	-
48663	5693136	5.43	True	-
48664	4385922	4.18	True	-
48665	189846	0.18	True	-
48666	242973	0.23	True	-
48667	189816	0.18	True	-
48668	189842	0.18	True	-
48669	189852	0.18	True	-
48670	1181311	1.13	True	-
48671	1069289	1.02	True	-
48672	1181382	1.13	True	-
48673	1181429	1.13	True	-
48674	1181350	1.13	True	-
48675	1128634	1.08	True	-
48676	1130586	1.08	True	-
48677	1130552	1.08	True	-
48678	1130655	1.08	True	-
48679	1128572	1.08	True	-
48680	8487892	8.09	True	-
48681	7645260	7.29	True	-
48682	8487878	8.09	True	-
48683	8487864	8.09	True	-
48684	8487859	8.09	True	-
48685	3799845	3.62	True	-
48686	4576879	4.36	True	-
48687	3799854	3.62	True	-
48688	3799887	3.62	True	-
48689	3799833	3.62	True	-
48690	15572148	14.85	True	-
48691	14201929	13.54	True	-
48692	15572148	14.85	True	-
48693	15572196	14.85	True	-
48694	15572141	14.85	True	-
48695	1249505	1.19	True	-
48696	1379572	1.32	True	-
48697	1249501	1.19	True	-
48698	1379569	1.32	True	-
48699	1249463	1.19	True	-
48700	13614240	12.98	True	-
48701	14274943	13.61	True	-
48702	14274922	13.61	True	-
48703	14275053	13.61	True	-
48704	13614354	12.98	True	-
48705	13327099	12.71	True	-
48706	14251631	13.59	True	-
48707	13327089	12.71	True	-
48708	13327118	12.71	True	-
48709	13327134	12.71	True	-
48710	13584327	12.96	True	-
48711	13689609	13.06	True	-
48712	13689563	13.06	True	-
48713	13584328	12.96	True	-
48714	13689564	13.06	True	-
48715	17929647	17.10	True	-
48716	18080867	17.24	True	-
48717	17929486	17.10	True	-
48718	17929506	17.10	True	-
48719	18080831	17.24	True	-
48720	1475948	1.41	True	-
48721	1403619	1.34	True	-
48722	1475926	1.41	True	-
48723	1475865	1.41	True	-
48724	1403639	1.34	True	-
48725	3095478	2.95	True	-
48726	1883889	1.80	True	-
48727	3095499	2.95	True	-
48728	1883951	1.80	True	-
48729	1883927	1.80	True	-
48730	3784302	3.61	True	-
48731	4391719	4.19	True	-
48732	3784392	3.61	True	-
48733	4391831	4.19	True	-
48734	4391729	4.19	True	-
48735	2396786	2.29	True	-
48736	2469995	2.36	True	-
48737	2396770	2.29	True	-
48738	2396738	2.29	True	-
48739	2396745	2.29	True	-
48740	3909986	3.73	True	-
48741	4188618	3.99	True	-
48742	3909953	3.73	True	-
48743	3909948	3.73	True	-
48744	3909921	3.73	True	-
48745	1037544	0.99	True	-
48746	921489	0.88	True	-
48747	1037504	0.99	True	-
48748	1037547	0.99	True	-
48749	1037508	0.99	True	-
48750	160657	0.15	True	-
48751	167630	0.16	True	-
48752	160742	0.15	True	-
48753	167607	0.16	True	-
48754	160675	0.15	True	-
48755	9724455	9.27	True	-
48756	8503548	8.11	True	-
48757	8503534	8.11	True	-
48758	9724224	9.27	True	-
48759	9724312	9.27	True	-
48760	1434204	1.37	True	-
48761	1619039	1.54	True	-
48762	1434089	1.37	True	-
48763	1434187	1.37	True	-
48764	1434167	1.37	True	-
48765	2954671	2.82	True	-
48766	2456380	2.34	True	-
48767	2954724	2.82	True	-
48768	2456401	2.34	True	-
48769	2456389	2.34	True	-
48770	3593222	3.43	True	-
48771	3694660	3.52	True	-
48772	3694667	3.52	True	-
48773	3593262	3.43	True	-
48774	3694620	3.52	True	-
48775	4719692	4.50	True	-
48776	4349809	4.15	True	-
48777	4719717	4.50	True	-
48778	4719839	4.50	True	-
48779	4719726	4.50	True	-
48780	13461240	12.84	True	-
48781	13597477	12.97	True	-
48782	13461250	12.84	True	-
48783	13461211	12.84	True	-
48784	13461219	12.84	True	-
48785	2129087	2.03	True	-
48786	2105554	2.01	True	-
48787	2105524	2.01	True	-
48788	2105628	2.01	True	-
48789	2129091	2.03	True	-
48790	8707829	8.30	True	-
48791	9002770	8.59	True	-
48792	8707880	8.30	True	-
48793	9002931	8.59	True	-
48794	8707970	8.30	True	-
48795	2233859	2.13	True	-
48796	2401432	2.29	True	-
48797	2233863	2.13	True	-
48798	2233925	2.13	True	-
48799	2401472	2.29	True	-
48800	9330183	8.90	True	-
48801	9283628	8.85	True	-
48802	9330213	8.90	True	-
48803	9330195	8.90	True	-
48804	9330198	8.90	True	-
48805	4933190	4.70	True	-
48806	4891496	4.66	True	-
48807	4933209	4.70	True	-
48808	4891530	4.66	True	-
48809	4933099	4.70	True	-
48810	39522101	37.69	True	-
48811	36257990	34.58	True	-
48812	39522080	37.69	True	-
48813	39522109	37.69	True	-
48814	36258050	34.58	True	-
48815	16551143	15.78	True	-
48816	15423199	14.71	True	-
48817	16551079	15.78	True	-
48818	16551111	15.78	True	-
48819	16551072	15.78	True	-
48820	798856	0.76	True	-
48821	861943	0.82	True	-
48822	862073	0.82	True	-
48823	798990	0.76	True	-
48824	798977	0.76	True	-
48825	1460303	1.39	True	-
48826	1373210	1.31	True	-
48827	1460377	1.39	True	-
48828	1460238	1.39	True	-
48829	1460240	1.39	True	-
48830	9214514	8.79	True	-
48831	9273220	8.84	True	-
48832	9273184	8.84	True	-
48833	9214498	8.79	True	-
48834	9214618	8.79	True	-
48835	2785079	2.66	True	-
48836	2904254	2.77	True	-
48837	2785100	2.66	True	-
48838	2785080	2.66	True	-
48839	2785067	2.66	True	-
48840	5486446	5.23	True	-
48841	5323145	5.08	True	-
48842	5486483	5.23	True	-
48843	5486523	5.23	True	-
48844	5486515	5.23	True	-
48845	358338	0.34	True	-
48846	428206	0.41	True	-
48847	358295	0.34	True	-
48848	428160	0.41	True	-
48849	428302	0.41	True	-
48850	445796	0.43	True	-
48851	392590	0.37	True	-
48852	392551	0.37	True	-
48853	392665	0.37	True	-
48854	445671	0.43	True	-
48855	1022453	0.98	True	-
48856	1183080	1.13	True	-
48857	1022419	0.98	True	-
48858	1183110	1.13	True	-
48859	1183175	1.13	True	-
48860	357527	0.34	True	-
48861	218261	0.21	True	-
48862	218306	0.21	True	-
48863	357523	0.34	True	-
48864	218241	0.21	True	-
48865	420519	0.40	True	-
48866	434443	0.41	True	-
48867	420563	0.40	True	-
48868	420493	0.40	True	-
48869	434531	0.41	True	-
48870	1079908	1.03	True	-
48871	839275	0.80	True	-
48872	1079907	1.03	True	-
48873	1079948	1.03	True	-
48874	1079961	1.03	True	-
48875	10237236	9.76	True	-
48876	10553872	10.06	True	-
48877	10237275	9.76	True	-
48878	10237197	9.76	True	-
48879	10237232	9.76	True	-
48880	757758	0.72	True	-
48881	1894833	1.81	True	-
48882	1894766	1.81	True	-
48883	757739	0.72	True	-
48884	1894732	1.81	True	-
48885	718042	0.68	True	-
48886	719755	0.69	True	-
48887	718261	0.68	True	-
48888	719701	0.69	True	-
48889	718084	0.68	True	-
48890	4445829	4.24	True	-
48891	5543600	5.29	True	-
48892	4445920	4.24	True	-
48893	5543531	5.29	True	-
48894	4445836	4.24	True	-
48895	9047629	8.63	True	-
48896	9239251	8.81	True	-
48897	9239322	8.81	True	-
48898	9047471	8.63	True	-
48899	9239318	8.81	True	-
48900	2198483	2.10	True	-
48901	2384511	2.27	True	-
48902	2198520	2.10	True	-
48903	2198486	2.10	True	-
48904	2198436	2.10	True	-
48905	2570596	2.45	True	-
48906	2072711	1.98	True	-
48907	2072812	1.98	True	-
48908	2072787	1.98	True	-
48909	2570630	2.45	True	-
48910	15251002	14.54	True	-
48911	9658493	9.21	True	-
48912	15250984	14.54	True	-
48913	9658581	9.21	True	-
48914	9658519	9.21	True	-
48915	2449291	2.34	True	-
48916	2384434	2.27	True	-
48917	2449237	2.34	True	-
48918	2449131	2.34	True	-
48919	2449239	2.34	True	-
48920	755420	0.72	True	-
48921	628094	0.60	True	-
48922	755555	0.72	True	-
48923	628103	0.60	True	-
48924	755493	0.72	True	-
48925	825579	0.79	True	-
48926	806244	0.77	True	-
48927	825580	0.79	True	-
48928	806262	0.77	True	-
48929	825610	0.79	True	-
48930	198957	0.19	True	-
48931	197337	0.19	True	-
48932	197241	0.19	True	-
48933	197196	0.19	True	-
48934	198955	0.19	True	-
48935	524100	0.50	True	-
48936	661158	0.63	True	-
48937	523899	0.50	True	-
48938	523881	0.50	True	-
48939	523974	0.50	True	-
48940	6888630	6.57	True	-
48941	8050023	7.68	True	-
48942	8049965	7.68	True	-
48943	6888766	6.57	True	-
48944	6888633	6.57	True	-
48945	292314	0.28	True	-
48946	411684	0.39	True	-
48947	292409	0.28	True	-
48948	292300	0.28	True	-
48949	292371	0.28	True	-
48950	1103399	1.05	True	-
48951	1001617	0.96	True	-
48952	1103469	1.05	True	-
48953	1103404	1.05	True	-
48954	1103387	1.05	True	-
48955	5117010	4.88	True	-
48956	5135279	4.90	True	-
48957	5135315	4.90	True	-
48958	5135300	4.90	True	-
48959	5117091	4.88	True	-
48960	614802	0.59	True	-
48961	701953	0.67	True	-
48962	614769	0.59	True	-
48963	614781	0.59	True	-
48964	701895	0.67	True	-
48965	3638836	3.47	True	-
48966	2949608	2.81	True	-
48967	2949640	2.81	True	-
48968	3638780	3.47	True	-
48969	3638726	3.47	True	-
48970	4195774	4.00	True	-
48971	4123528	3.93	True	-
48972	4123512	3.93	True	-
48973	4123546	3.93	True	-
48974	4195761	4.00	True	-
48975	9404294	8.97	True	-
48976	9642236	9.20	True	-
48977	9642196	9.20	True	-
48978	9404331	8.97	True	-
48979	9404330	8.97	True	-
48980	665777	0.63	True	-
48981	579242	0.55	True	-
48982	579292	0.55	True	-
48983	665690	0.63	True	-
48984	665633	0.63	True	-
48985	5607025	5.35	True	-
48986	5755374	5.49	True	-
48987	5607017	5.35	True	-
48988	5606939	5.35	True	-
48989	5755349	5.49	True	-
48990	1980406	1.89	True	-
48991	1625270	1.55	True	-
48992	1980457	1.89	True	-
48993	1625255	1.55	True	-
48994	1980390	1.89	True	-
48995	9232716	8.81	True	-
48996	10276685	9.80	True	-
48997	9232591	8.80	True	-
48998	10276674	9.80	True	-
48999	10276635	9.80	True	-
49000	315264	0.30	True	-
49001	263190	0.25	True	-
49002	315257	0.30	True	-
49003	263271	0.25	True	-
49004	263167	0.25	True	-
49005	4952875	4.72	True	-
49006	4241988	4.05	True	-
49007	4241964	4.05	True	-
49008	4952987	4.72	True	-
49009	4952931	4.72	True	-
49010	193823	0.18	True	-
49011	180617	0.17	True	-
49012	180654	0.17	True	-
49013	193750	0.18	True	-
49014	193841	0.18	True	-
49015	199979	0.19	True	-
49016	187655	0.18	True	-
49017	187709	0.18	True	-
49018	200000	0.19	True	-
49019	187643	0.18	True	-
49020	2464773	2.35	True	-
49021	2664632	2.54	True	-
49022	2664602	2.54	True	-
49023	2464823	2.35	True	-
49024	2664589	2.54	True	-
49025	5056410	4.82	True	-
49026	5191943	4.95	True	-
49027	5056407	4.82	True	-
49028	5056411	4.82	True	-
49029	5191995	4.95	True	-
49030	791212	0.75	True	-
49031	762657	0.73	True	-
49032	762649	0.73	True	-
49033	791146	0.75	True	-
49034	762548	0.73	True	-
49035	1035587	0.99	True	-
49036	1016889	0.97	True	-
49037	1016964	0.97	True	-
49038	1035536	0.99	True	-
49039	1035513	0.99	True	-
49040	478647	0.46	True	-
49041	491260	0.47	True	-
49042	478597	0.46	True	-
49043	491305	0.47	True	-
49044	478642	0.46	True	-
49045	8597984	8.20	True	-
49046	8211598	7.83	True	-
49047	8211578	7.83	True	-
49048	8598050	8.20	True	-
49049	8211616	7.83	True	-
49050	3156834	3.01	True	-
49051	3295930	3.14	True	-
49052	3295934	3.14	True	-
49053	3295911	3.14	True	-
49054	3156857	3.01	True	-
49055	83593	0.08	True	-
49056	120254	0.11	True	-
49057	120309	0.11	True	-
49058	83617	0.08	True	-
49059	83613	0.08	True	-
49060	8122336	7.75	True	-
49061	8526671	8.13	True	-
49062	8122302	7.75	True	-
49063	8122319	7.75	True	-
49064	8122342	7.75	True	-
49065	19041	0.02	True	-
49066	19075	0.02	True	-
49067	19074	0.02	True	-
49068	19085	0.02	True	-
49069	19034	0.02	True	-
49070	2185594	2.08	True	-
49071	2240779	2.14	True	-
49072	2185577	2.08	True	-
49073	2240760	2.14	True	-
49074	2240852	2.14	True	-
49075	15612353	14.89	True	-
49076	14183325	13.53	True	-
49077	15612278	14.89	True	-
49078	14183359	13.53	True	-
49079	14183323	13.53	True	-
49080	799452	0.76	True	-
49081	932478	0.89	True	-
49082	799350	0.76	True	-
49083	799395	0.76	True	-
49084	799475	0.76	True	-
49085	4550387	4.34	True	-
49086	3745874	3.57	True	-
49087	4550352	4.34	True	-
49088	4550401	4.34	True	-
49089	4550349	4.34	True	-
49090	3086682	2.94	True	-
49091	4682487	4.47	True	-
49092	3086658	2.94	True	-
49093	3086695	2.94	True	-
49094	3086653	2.94	True	-
49095	9267331	8.84	True	-
49096	7690184	7.33	True	-
49097	9267251	8.84	True	-
49098	9267320	8.84	True	-
49099	7690250	7.33	True	-
49100	4932343	4.70	True	-
49101	4864981	4.64	True	-
49102	4932313	4.70	True	-
49103	4932299	4.70	True	-
49104	4864957	4.64	True	-
49105	10330463	9.85	True	-
49106	10777879	10.28	True	-
49107	10778020	10.28	True	-
49108	10777983	10.28	True	-
49109	10330560	9.85	True	-
49110	1145337	1.09	True	-
49111	1353888	1.29	True	-
49112	1145227	1.09	True	-
49113	1353766	1.29	True	-
49114	1145364	1.09	True	-
49115	17955918	17.12	True	-
49116	19208924	18.32	True	-
49117	19208918	18.32	True	-
49118	17956019	17.12	True	-
49119	19208981	18.32	True	-
49120	17216164	16.42	True	-
49121	19433232	18.53	True	-
49122	19433214	18.53	True	-
49123	17216212	16.42	True	-
49124	19433145	18.53	True	-
49125	1150512	1.10	True	-
49126	1085405	1.04	True	-
49127	1150487	1.10	True	-
49128	1085416	1.04	True	-
49129	1085245	1.03	True	-
49130	23671618	22.58	True	-
49131	24679489	23.54	True	-
49132	24679450	23.54	True	-
49133	24679403	23.54	True	-
49134	23671596	22.57	True	-
49135	17805549	16.98	True	-
49136	17753149	16.93	True	-
49137	17805506	16.98	True	-
49138	17753203	16.93	True	-
49139	17753203	16.93	True	-
49140	2734793	2.61	True	-
49141	1672708	1.60	True	-
49142	2734814	2.61	True	-
49143	2734750	2.61	True	-
49144	2734825	2.61	True	-
49145	31935253	30.46	True	-
49146	30747999	29.32	True	-
49147	31935315	30.46	True	-
49148	31935271	30.46	True	-
49149	30747826	29.32	True	-
49150	2055006	1.96	True	-
49151	2150817	2.05	True	-
49152	2054970	1.96	True	-
49153	2054943	1.96	True	-
49154	2055086	1.96	True	-
49155	699781	0.67	True	-
49156	646258	0.62	True	-
49157	699809	0.67	True	-
49158	699805	0.67	True	-
49159	646293	0.62	True	-
49160	837132	0.80	True	-
49161	831176	0.79	True	-
49162	837116	0.80	True	-
49163	837162	0.80	True	-
49164	831220	0.79	True	-
49165	4436730	4.23	True	-
49166	4723327	4.50	True	-
49167	4436723	4.23	True	-
49168	4436773	4.23	True	-
49169	4723356	4.50	True	-
49170	652162	0.62	True	-
49171	627534	0.60	True	-
49172	652199	0.62	True	-
49173	652070	0.62	True	-
49174	627553	0.60	True	-
49175	14046094	13.40	True	-
49176	18653273	17.79	True	-
49177	18653172	17.79	True	-
49178	14046104	13.40	True	-
49179	18653119	17.79	True	-
49180	479247	0.46	True	-
49181	478295	0.46	True	-
49182	479275	0.46	True	-
49183	479269	0.46	True	-
49184	479217	0.46	True	-
49185	4262133	4.06	True	-
49186	8463656	8.07	True	-
49187	4262163	4.06	True	-
49188	8463696	8.07	True	-
49189	8463681	8.07	True	-
49190	19234216	18.34	True	-
49191	17307086	16.51	True	-
49192	17307100	16.51	True	-
49193	19234301	18.34	True	-
49194	17307134	16.51	True	-
49195	1185510	1.13	True	-
49196	1208476	1.15	True	-
49197	1185545	1.13	True	-
49198	1208492	1.15	True	-
49199	1208511	1.15	True	-
49200	1010155	0.96	True	-
49201	626056	0.60	True	-
49202	625954	0.60	True	-
49203	1010239	0.96	True	-
49204	626014	0.60	True	-
49205	1858219	1.77	True	-
49206	1900583	1.81	True	-
49207	1858295	1.77	True	-
49208	1858291	1.77	True	-
49209	1858253	1.77	True	-
49210	13847106	13.21	True	-
49211	13562678	12.93	True	-
49212	13847048	13.21	True	-
49213	13847000	13.21	True	-
49214	13562665	12.93	True	-
49215	760042	0.72	True	-
49216	749607	0.71	True	-
49217	749608	0.71	True	-
49218	760002	0.72	True	-
49219	760055	0.72	True	-
49220	9762136	9.31	True	-
49221	9069351	8.65	True	-
49222	9762139	9.31	True	-
49223	9762181	9.31	True	-
49224	9069396	8.65	True	-
49225	7597424	7.25	True	-
49226	8051531	7.68	True	-
49227	8051358	7.68	True	-
49228	7597478	7.25	True	-
49229	7597440	7.25	True	-
49230	29003833	27.66	True	-
49231	30661284	29.24	True	-
49232	29003808	27.66	True	-
49233	30661286	29.24	True	-
49234	30661216	29.24	True	-
49235	4361506	4.16	True	-
49236	4183177	3.99	True	-
49237	4183164	3.99	True	-
49238	4361395	4.16	True	-
49239	4183166	3.99	True	-
49240	2199483	2.10	True	-
49241	19015	0.02	True	-
49242	2199538	2.10	True	-
49243	2199456	2.10	True	-
49244	19029	0.02	True	-
49245	14327868	13.66	True	-
49246	15378688	14.67	True	-
49247	15378698	14.67	True	-
